,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
119,1.31708e+18,Leading social media platforms slammed for banning article on Biden https://t.co/NVoBMFqBQi via @YouTube,https://twitter.com/jonxjet/status/1317079928714809349,16/10/2020 12:28,1602850000000.0,21242401.0,Jon,jonxjet,The Heartland of America ,,,,,,,-2,Leading social media platforms slammed banning article Biden httpstcoN VoBM FqB Qi via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
120,1.31708e+18,TRUE,https://twitter.com/JJcummings34987/status/1317079928823832577,16/10/2020 12:28,1602850000000.0,2766281862.0,Jim Cummings,JJcummings34987,,,,,,,,-19,TRUE,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,Biden
121,1.31708e+18,RT @Michael07890753: Joe Biden on Ukraine - Billion Dollars https://t.co/MC71Sb6MU0 via @YouTube,https://twitter.com/123_usandours/status/1317079928962244610,16/10/2020 12:28,1602850000000.0,7.71642e+17,Woman for Trump,123_usandours,USA,,,,,1.31363e+18,,-54,RT Joe Biden Ukraine Billion Dollars httpstcoMC71 Sb6MU0 via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
122,1.31708e+18,RT @KatiePavlich: My favorite moment of the night,https://twitter.com/havasumomma/status/1317079928869892104,16/10/2020 12:28,1602850000000.0,94720846.0,claudia,havasumomma,"Texas, USA",,,,,1.31691e+18,,-24,RT My favorite moment night,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.4588}",0.4588,0.571,0.429,0.0,Biden
123,1.31708e+18,"RT @kylegriffin1: Biden campaign: ""Tonight, once again there was one leader and one liar.""",https://twitter.com/taygee/status/1317079928907575298,16/10/2020 12:28,1602850000000.0,16533779.0,tAyTHEIST,taygee,,,,,,1.31695e+18,,79,RT Biden campaign Tonight one leader one liar,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5106}",-0.5106,0.68,0.0,0.32,Biden
124,1.31708e+18,Yet Twitter is STILL censoring  Biden articles..... ELECTION INTERFERENCE https://t.co/cnPgTt33X4,https://twitter.com/RickMiller53/status/1317079928689594368,16/10/2020 12:28,1602850000000.0,334147917.0,Florida Patriot Rick,RickMiller53,Citrus County Florida,,,,,,,-15,Yet Twitter STILL censoring Biden articles ELECTION INTERFERENCE httpstcocn Pg Tt33X4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
125,1.31708e+18,RT @mjfree: BREAKING: Joe Biden won the second debate.,https://twitter.com/Gtrartist56/status/1317079929218043905,16/10/2020 12:28,1602850000000.0,7.44268e+17,Gary Rogers #BLM #BidenHarris2020 🌊🌊🌊,Gtrartist56,"New York, ",,,,,1.31692e+18,,-35,RT BREAKING Joe Biden second debate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
126,1.31708e+18,"RT @FLOTUS: To all who have reached out - thank you. Here is my personal experience with COVID-19 :
https://t.co/XUysq0KVaY",https://twitter.com/fierritousa/status/1317079929444552704,16/10/2020 12:28,1602850000000.0,895252705.0,Tony,fierritousa,United States,,,,,1.31647e+18,,-32,RT To reached thank Here personal experience COVID19 httpstcoX Uysq0K VaY,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.4404}",0.4404,0.698,0.302,0.0,Biden
128,1.31708e+18,"RT @cindymclennan: And with this thoughtful, self-effacing answer, #BidenWonTheDebate",https://twitter.com/sevenheismans/status/1317079929457168386,16/10/2020 12:28,1602850000000.0,28947303.0,Chris Murray,sevenheismans,"Bozeman, MT",,,,,1.31694e+18,,-30,RT And thoughtful selfeffacing answer Biden Won The Debate,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.743}",0.743,0.526,0.474,0.0,Biden
130,1.31708e+18,https://t.co/42T3Lxjjhl,https://twitter.com/rms8910/status/1317079932317519874,16/10/2020 12:28,1602850000000.0,172084648.0,Richard Samples,rms8910,,,,,,,,-11,httpstco42T3 Lxjjhl,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
132,1.31708e+18,RT @charliekirk11: How was Joe Biden not asked a SINGLE QUESTION tonight about the New York Post story &amp; Hunter Biden?,https://twitter.com/ankush23/status/1317079932590116867,16/10/2020 12:28,1602850000000.0,28552319.0,Ankush Agrawal,ankush23,India,,,,,1.31693e+18,,-83,RT How Joe Biden asked SINGLE QUESTION tonight New York Post story amp Hunter Biden,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
133,1.31708e+18,Nobody.,https://twitter.com/TheePhillyGator/status/1317079932430856193,16/10/2020 12:28,1602850000000.0,1.20579e+18,Your Favorite Fan,TheePhillyGator,"Philadelphia, PA",,,,,,,-27,Nobody,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
138,1.31708e+18,"Tucker Carlson: New emails reveal exactly what Burisma wanted from Joe Biden

https://t.co/kzEGiGE7K7
Pretty clear to me!",https://twitter.com/BernadetteKran6/status/1317079932862955521,16/10/2020 12:28,1602850000000.0,1.28158e+18,Bernadette Kranick,BernadetteKran6,,,,,,,,21,Tucker Carlson New emails reveal exactly Burisma wanted Joe BidenhttpstcokzE GiGE7K7 Pretty clear,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7003}",0.7003,0.655,0.345,0.0,Biden
141,1.31708e+18,Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/4UA0yzYuml via @nypost,https://twitter.com/bklessig/status/1317079932900659200,16/10/2020 12:28,1602850000000.0,18987920.0,bklessig,bklessig,"Madison, WI",,,,,,,-17,Smokinggun email reveals Hunter Biden introduced Ukrainian businessman VP dad httpstco4UA0yz Yuml via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
142,1.31708e+18,RT @raphaellaN: #WhiteSupremacistsOfAntifa,https://twitter.com/thekruggs/status/1317079932976025601,16/10/2020 12:28,1602850000000.0,1248295044.0,The Kruggs,thekruggs,,,,,,1.31708e+18,,-23,RT White Supremacists Of Antifa,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.25}",-0.25,0.667,0.0,0.333,Biden
143,1.31708e+18,RT @reubing: Are we allowed to speak the truth today about Joe Biden's corruption or is it just another normal day on Twitter?,https://twitter.com/Craybo23/status/1317079936470044672,16/10/2020 12:28,1602850000000.0,3344944154.0,Lord Kraybo,Craybo23,Los Santos,,,,,1.31706e+18,,-53,RT Are allowed speak truth today Joe Bidens corruption another normal day Twitter,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}",0.3182,0.839,0.161,0.0,Biden
144,1.31708e+18,RT @NickAdamsinUSA: Retweet if you believe Joe Biden is the most corrupt VP in history!!,https://twitter.com/Georgie63924194/status/1317079936415322112,16/10/2020 12:28,1602850000000.0,1.26811e+18,Georgie,Georgie63924194,,,,,,1.31695e+18,,-57,RT Retweet believe Joe Biden corrupt VP history,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
146,1.31708e+18,RT @jasoninthehouse: Obama conference call leaked to Burisma: Biden emails https://t.co/ckNMurwMq0,https://twitter.com/2sweetdad/status/1317079936608456704,16/10/2020 12:28,1602850000000.0,9.58359e+17,2sweet,2sweetdad,,,,,,1.31683e+18,,-3,RT Obama conference call leaked Burisma Biden emails httpstcockN Murw Mq0,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}",-0.3182,0.813,0.0,0.187,Biden
148,1.31708e+18,"RT @RealSaavedra: Biden just said that if he loses it will send the message that he was ""a lousy candidate""",https://twitter.com/pjmugs/status/1317079936981737472,16/10/2020 12:28,1602850000000.0,453264059.0,pjmugs,pjmugs,Pennsylvania,,,,,1.31691e+18,,32,RT Biden said loses send message lousy candidate,"{'neg': 0.492, 'neu': 0.508, 'pos': 0.0, 'compound': -0.7003}",-0.7003,0.508,0.0,0.492,Biden
150,1.31708e+18,"RT @DavidJHarrisJr: Brace yourselves!
https://t.co/SdabrfrzVL",https://twitter.com/DeniseForman9/status/1317079937069862913,16/10/2020 12:28,1602850000000.0,1.21393e+18,Denise Forman,DeniseForman9,,,,,,1.317e+18,,30,RT Brace yourselveshttpstco SdabrfrzVL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
151,1.31708e+18,RT @Lawrence: Biden stays in the hall answering more questions after the show ends.,https://twitter.com/dpete92821373/status/1317079937376026625,16/10/2020 12:28,1602850000000.0,1.23953e+18,dpete,dpete92821373,,,,,,1.31692e+18,,-57,RT Biden stays hall answering questions show ends,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
152,1.31708e+18,"RT @marklevinshow: The sickening media
https://t.co/s0MhlWdYbT",https://twitter.com/ptsd1471/status/1317079937388601344,16/10/2020 12:28,1602850000000.0,2823913560.0,Orange Man Good. Media Bad,ptsd1471,,,,,,1.31707e+18,,22,RT The sickening mediahttpstcos0 Mhl Wd YbT,"{'neg': 0.281, 'neu': 0.413, 'pos': 0.306, 'compound': 0.0772}",0.0772,0.413,0.306,0.281,Biden
154,1.31708e+18,"RT @45F0RLIFE: Dear Diary, I am upset that the President of the United States is against pedophilia. https://t.co/2J5fbtAUKb",https://twitter.com/MAKC4and2/status/1317079937623367681,16/10/2020 12:28,1602850000000.0,2552440075.0,K C,MAKC4and2,,,,,,1.31692e+18,,-11,RT Dear Diary I upset President United States pedophilia httpstco2J5fbtAU Kb,"{'neg': 0.173, 'neu': 0.467, 'pos': 0.36, 'compound': 0.4215}",0.4215,0.467,0.36,0.173,Biden
155,1.31708e+18,@SavannahGuthrie u have a new fan,https://twitter.com/lsorin81/status/1317079937917063171,16/10/2020 12:28,1602850000000.0,1861707823.0,Sorin not Sorry,lsorin81,,,,,,,,-22,u new fan,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}",0.3182,0.303,0.697,0.0,Biden
157,1.31708e+18,RT @williamlegate: Thinking the entire world is conspiring against you is the #1 indicator of being in a cult.,https://twitter.com/DJConniption/status/1317079938021969921,16/10/2020 12:28,1602850000000.0,983546504.0,C#NN1PT!ON,DJConniption,"Lakewood, OH",,,,,1.31706e+18,,-18,RT Thinking entire world conspiring 1 indicator cult,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
160,1.31708e+18,RT @julietfes: @King_Of_Shade #BidenTownHall wins https://t.co/SPbOFjCG4s,https://twitter.com/zeldamatticaly/status/1317079940752416768,16/10/2020 12:28,1602850000000.0,1.22763e+18,zeldamatticaly,zeldamatticaly,,,,,,1.31707e+18,,6,RT Biden Town Hall wins httpstcoS PbO FjCG4s,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",0.5719,0.654,0.346,0.0,Biden
163,1.31708e+18,But according to the security guard he smelled marijuana,https://twitter.com/LieutenantJBP/status/1317079941167669248,16/10/2020 12:28,1602850000000.0,2879986309.0,🔨🖋 💢Expense = 500%🔧💵🖐️ tweet live 🛫x🌴👺😳⛅,LieutenantJBP,HCSO 🏡🌴🛍️🕶️😶🇺🇸 llc  OIF,,,"Egypt Lake-Leto, FL",United States,,,-40,But according security guard smelled marijuana,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.34}",0.34,0.676,0.324,0.0,Biden
164,1.31708e+18,"RT @paulsperry_: BREAKING: Biden tonight vowed to make ""mandatory"" any vaccine that is 85% effective",https://twitter.com/jlanderson1977/status/1317079941008232449,16/10/2020 12:28,1602850000000.0,451409236.0,Anton Anderson 🇺🇸,jlanderson1977,"Midland, TX",,,,,1.31692e+18,,66,RT BREAKING Biden tonight vowed make mandatory vaccine 85 effective,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5267}",0.5267,0.645,0.355,0.0,Biden
165,1.31708e+18,https://t.co/aGaeY2FOXQ,https://twitter.com/duginsmith1/status/1317079940765024259,16/10/2020 12:28,1602850000000.0,1.21972e+18,Dug in smith,duginsmith1,Tennessee ,,,,,,,-13,httpstcoa GaeY2FOXQ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
168,1.31708e+18,RT @Jim_Jordan: https://t.co/IJWOy5Mvty,https://twitter.com/RhondaMericle/status/1317079941322768389,16/10/2020 12:28,1602850000000.0,3217590898.0,#DeclassFISADocs,RhondaMericle,,,,,,1.31677e+18,,-10,RT httpstcoIJW Oy5 Mvty,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
173,1.31708e+18,RT @AynRandPaulRyan: Fuck. This. Fucking. Asshole.,https://twitter.com/hfullam/status/1317079941561733127,16/10/2020 12:28,1602850000000.0,928355791.0,Holly Fullam 🇺🇸💙🇺🇸💙🇺🇸💙,hfullam,New York and New Jersey,,,,,1.31682e+18,,-75,RT Fuck This Fucking Asshole,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.533,0.0,0.467,Biden
174,1.31708e+18,And Biden kept answering questions after the cameras stopped recording.,https://twitter.com/FredGiuffrida/status/1317079941637353473,16/10/2020 12:28,1602850000000.0,16339967.0,Fred Giuffrida,FredGiuffrida,New Hampshire,,,,,,,-29,And Biden kept answering questions cameras stopped recording,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}",-0.2263,0.787,0.0,0.213,Biden
177,1.31708e+18,RT @dbongino: What else does China have on the Biden Crime Family? https://t.co/P6W7Mufa7l,https://twitter.com/angelac1971/status/1317079941805203457,16/10/2020 12:28,1602850000000.0,45273605.0,Angela Church,angelac1971,Just an IOWA girl 🌽,,,,,1.31707e+18,,-61,RT What else China Biden Crime Family httpstcoP6W7 Mufa7l,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.696,0.0,0.304,Biden
178,1.31708e+18,"RT @shellsncheezzz: #CrookedJoeBiden 

Keep it trending",https://twitter.com/lucky_ned/status/1317079941515792384,16/10/2020 12:28,1602850000000.0,8.43244e+17,Lucky_Ned,lucky_ned,,,,,,1.31708e+18,,-26,RT Crooked Joe Biden Keep trending,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
181,1.31708e+18,Bruh using satire news as a source?! Lmfao.. how is this guy even,https://twitter.com/flo_k19/status/1317079944804077569,16/10/2020 12:28,1602850000000.0,3841412175.0,flo,flo_k19,"Berlin, Germany",,,,,,,-15,Bruh using satire news source Lmfao guy even,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.5423}",0.5423,0.667,0.333,0.0,Biden
186,1.31708e+18,RT @garyelam11: Biden sniffing and groping must be discussed https://t.co/ofli3JKqsZ,https://twitter.com/Mar10Alm/status/1317079945345196032,16/10/2020 12:28,1602850000000.0,183593240.0,Marilyn,Mar10Alm,,,,,,1.31707e+18,,-23,RT Biden sniffing groping must discussed httpstcoofli3J KqsZ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
187,1.31708e+18,Accurate.,https://twitter.com/bradonlongwx/status/1317079945378672641,16/10/2020 12:28,1602850000000.0,3042498014.0,Bradon Long FOX43,bradonlongwx,"Harrisburg, PA",,,"Pennsylvania, USA",United States,,,-11,Accurate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
188,1.31708e+18,RT @EmeraldRobinson: He was born to run.,https://twitter.com/Happygo62185195/status/1317079945349312512,16/10/2020 12:28,1602850000000.0,9.35647e+17,Happygo,Happygo62185195,,,,,,1.31708e+18,,-33,RT He born run,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
191,1.31708e+18,Just posted a photo @ Grunt Style https://t.co/705Iuf1MOP,https://twitter.com/WOC1776/status/1317079945550663680,16/10/2020 12:28,1602850000000.0,996063486.0,Warrior Owned Coalition,WOC1776,"Riverside, CA","{'type': 'Point', 'coordinates': [29.43341, -98.48124]}","{'type': 'Point', 'coordinates': [-98.48124, 29.43341]}","San Antonio, TX",United States,,,10,Just posted photo Grunt Style httpstco705 Iuf1MOP,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
196,1.31708e+18,RT @DanScavino: https://t.co/unfZy06nR3,https://twitter.com/rvs2k/status/1317079946322464769,16/10/2020 12:28,1602850000000.0,1325554118.0,RVS,rvs2k,,,,,,1.31698e+18,,-10,RT httpstcounf Zy06nR3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
199,1.31708e+18,@justfoodnyc @UnSqGreenmarket @GrowNYC #WorldFoodDay #FoodieFriday,https://twitter.com/charles_leroy/status/1317079948990042113,16/10/2020 12:28,1602850000000.0,620611977.0,Charles Leroy Smith,charles_leroy,"Yorkville, NYC",,,"Manhattan, NY",United States,,,-24,World Food Day Foodie Friday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
200,1.31708e+18,RT @TomFitton: Joe Biden: 8-Year-Olds Should Be Allowed to Decide They're Transgender https://t.co/jVVZEuJhSe via @BreitbartNews,https://twitter.com/klondikewv/status/1317079949212340229,16/10/2020 12:28,1602850000000.0,514711223.0,Richard McDonie,klondikewv,"Sanford, NC",,,,,1.31707e+18,,-42,RT Joe Biden 8 Year Olds Should Be Allowed Decide Theyre Transgender httpstcojVVZ Eu Jh Se via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
202,1.31708e+18,"@atrupar he'll put out a statement, written by somebody else, and then dodge the media for three months, and skip Biden's inauguration",https://twitter.com/MoldyWarp/status/1317079949380001793,16/10/2020 12:28,1602850000000.0,4174061.0,Boney_McBiteyface,MoldyWarp,third iglu from the left,,,,,,1.31695e+18,-35,hell put statement written somebody else dodge media three months skip Bidens inauguration,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.6808}",-0.6808,0.723,0.0,0.277,Biden
203,1.31708e+18,RT @ACTBrigitte: Joe Biden not being asked a single question about Hunter Biden proves how corrupt the media is.,https://twitter.com/CherryB46641077/status/1317079949354950656,16/10/2020 12:28,1602850000000.0,1.12287e+18,CherryBlossom,CherryB46641077,,,,,,1.31695e+18,,-22,RT Joe Biden asked single question Hunter Biden proves corrupt media,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
204,1.31708e+18,RT @williamlegate: Thinking the entire world is conspiring against you is the #1 indicator of being in a cult. https://t.co/qw5wkeoIDk,https://twitter.com/vickyrubzow/status/1317079949426094081,16/10/2020 12:28,1602850000000.0,8.18493e+17,Vicky Rubzow,vickyrubzow,Sherwood park ,,,,,1.31706e+18,,7,RT Thinking entire world conspiring 1 indicator cult httpstcoqw5wkeoI Dk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
206,1.31708e+18,Good luck Longhorns,https://twitter.com/tierneyoffair/status/1317079949497556992,16/10/2020 12:28,1602850000000.0,56765043.0,TierneyOffAir,tierneyoffair,"Cedar Hill, TX",,,"Lakeland Heights, TX",United States,,,-14,Good luck Longhorns,"{'neg': 0.0, 'neu': 0.145, 'pos': 0.855, 'compound': 0.7096}",0.7096,0.145,0.855,0.0,Biden
209,1.31708e+18,"RT @Lee_in_Iowa: Well, my, my, my.",https://twitter.com/GiGi29974313/status/1317079949870772225,16/10/2020 12:28,1602850000000.0,1.1824e+18,GiGi,GiGi29974313,"Missouri, USA",,,,,1.31708e+18,,32,RT Well,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}",0.2732,0.323,0.677,0.0,Biden
210,1.31708e+18,@PulteDaily Happy Birthday!!!! Mine is in two weeks. October babies rock!!,https://twitter.com/MelodyHVaughn1/status/1317079949816332288,16/10/2020 12:28,1602850000000.0,1.26295e+18,VaughnFamily💙,MelodyHVaughn1,"Greenville, SC",,,"Slater, SC",United States,,1.31708e+18,-49,Happy Birthday Mine two weeks October babies rock,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",0.5719,0.654,0.346,0.0,Biden
215,1.31708e+18,"RT @garybonfante: This IS A PRESIDENT!
#VOTE #VoteBiden
#VoteHealth",https://twitter.com/dailytrollfight/status/1317079949975703554,16/10/2020 12:28,1602850000000.0,9.1497e+17,the real-ist ✍🏻☠️,dailytrollfight,Noneofyabusiness,,,,,1.31695e+18,,2,RT This IS A PRESIDENTVOTE Vote Biden Vote Health,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
216,1.31708e+18,"RT @jilevin: Rudy Giuliani Is My Father. Please, Everyone, Vote for Joe Biden and Kamala Harris. https://t.co/ORbXqYhxA3 via @VanityFair",https://twitter.com/LauRepeat/status/1317079950013456385,16/10/2020 12:28,1602850000000.0,9.02619e+17,LauRepeat,LauRepeat,United States,,,,,1.31697e+18,,-39,RT Rudy Giuliani Is My Father Please Everyone Vote Joe Biden Kamala Harris httpstcoO Rb Xq YhxA3 via,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.3182}",0.3182,0.881,0.119,0.0,Biden
218,1.31708e+18,Nooooooooooo,https://twitter.com/milesmoody/status/1317079952970362880,16/10/2020 12:28,1602850000000.0,370404147.0,Miles Moody,milesmoody,"South Carolina, USA",,,"Waco, TX",United States,,,-23,Nooooooooooo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
219,1.31708e+18,RT @mjfree: BREAKING: Joe Biden won the second debate.,https://twitter.com/Sigerson17/status/1317079953331060737,16/10/2020 12:28,1602850000000.0,553033584.0,Sigerson,Sigerson17,,,,,,1.31692e+18,,-35,RT BREAKING Joe Biden second debate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
220,1.31708e+18,RT @kirstiealley: Ok so seems these people asking Biden questions are asking pre arranged questions .. true false?,https://twitter.com/jmagdall/status/1317079953255649281,16/10/2020 12:28,1602850000000.0,791938394.0,Joe,jmagdall,"Tsawwassen, British Columbia",,,,,1.31691e+18,,-32,RT Ok seems people asking Biden questions asking pre arranged questions true false,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.6124}",0.6124,0.688,0.312,0.0,Biden
221,1.31708e+18,"RT @senatormelendez: Not one single question about Hunter Biden, Ukraine deals, or Burisma. 

Not one.

This #BidenTownHall is a joke.",https://twitter.com/SpookShowBaby76/status/1317079953284997120,16/10/2020 12:28,1602850000000.0,752837964.0,Angie,SpookShowBaby76,Arkansas,,,,,1.31693e+18,,-45,RT Not one single question Hunter Biden Ukraine deals Burisma Not one This Biden Town Hall joke,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.296}",0.296,0.879,0.121,0.0,Biden
