,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
3691,1.31717e+18,RT @LawyerRogelio: Local paper reports on ART ...https://t.co/q70Kc2DqWj,https://twitter.com/vanequequieres/status/1317174480687517699,16/10/2020 18:44,1602870000000.0,16901337.0,gothamcitynights ᴮᴸᴹ,vanequequieres,Texas,,,,,1.31713e+18,,15,RT Local paper reports ART httpstcoq70 Kc2 Dq Wj,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3692,1.31717e+18,"RT @TrumpWarRoom: The son of billionaire George Soros just gave Joe Biden $145,000.
https://t.co/vKVwhik4Br",https://twitter.com/zebedee_brazell/status/1317174480662396932,16/10/2020 18:44,1602870000000.0,2173874253.0,Christine zebedee,zebedee_brazell,,,,,,1.31717e+18,,-25,RT The son billionaire George Soros gave Joe Biden 145000httpstcovK Vwhik4 Br,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3693,1.31717e+18,RT @SenDuckworth: Donald Trump's 112-day silence on #BountyGate says more than words ever could.,https://twitter.com/ConnieY98406708/status/1317174480880476166,16/10/2020 18:44,1602870000000.0,1.00112e+18,CY,ConnieY98406708,OHIO,,,,,1.3171e+18,,2,RT Donald Trumps 112day silence Bounty Gate says words ever could,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3695,1.31717e+18,"I would love to work for Trump.
He demands excellence and pays it, puts up with zero excuses or failure.",https://twitter.com/camel_toejockey/status/1317174481018712064,16/10/2020 18:44,1602870000000.0,4169424379.0,Jay,camel_toejockey,,,,,,,,-15,I would love work Trump He demands excellence pays puts zero excuses failure,"{'neg': 0.16, 'neu': 0.437, 'pos': 0.403, 'compound': 0.7184}",0.7184,0.437,0.403,0.16,Trump
3696,1.31717e+18,"RT @homebrewerjoe: Hey, @realDonaldTrump -- Is this true?  

We are waiting to hear otherwise. https://t.co/BWrVy7Qh4x",https://twitter.com/bjdrues/status/1317174480955846656,16/10/2020 18:44,1602870000000.0,365259831.0,Barb,bjdrues,USA,,,,,1.31717e+18,,39,RT Hey Is true We waiting hear otherwise httpstcoB Wr Vy7 Qh4x,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",0.4215,0.797,0.203,0.0,Trump
3697,1.31717e+18,RT @MeidasTouch: Trump retweeted a satirical article that he thinks is real because he is an idiot,https://twitter.com/kshimm72/status/1317174480884695041,16/10/2020 18:44,1602870000000.0,249136128.0,Kathy,kshimm72,,,,,,1.31709e+18,,3,RT Trump retweeted satirical article thinks real idiot,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5106}",-0.5106,0.68,0.0,0.32,Trump
3702,1.31717e+18,Any comment @realDonaldTrump @VP @PressSec @BenSasse ?,https://twitter.com/sl3mitch/status/1317174480985346060,16/10/2020 18:44,1602870000000.0,8.17154e+17,Dele Mitchell,sl3mitch,New Jersey,,,,,,,-11,Any comment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3703,1.31717e+18,"RT @Lissthesassy: What I see is that @JoeBiden will win so massive, no one will be able to fight it. Adios Trump.",https://twitter.com/MulhollandLeda/status/1317174481110982656,16/10/2020 18:44,1602870000000.0,7.59572e+17,Leda M 😷🦇🕸👻🍁🎃🍂🦹🏻‍♀️ #Biden/Harris2020,MulhollandLeda,"LA, California🌞Democrat",,,,,1.31711e+18,,-27,RT What I see win massive one able fight Adios Trump,"{'neg': 0.181, 'neu': 0.556, 'pos': 0.264, 'compound': 0.296}",0.296,0.556,0.264,0.181,Trump
3705,1.31717e+18,RT @TeamTrump: Now we know why Joe Biden got so ANGRY! https://t.co/RtFNzJnRYK,https://twitter.com/USAPatriotDD/status/1317174481199144960,16/10/2020 18:44,1602870000000.0,9.68234e+17,DJD,USAPatriotDD,,,,,,1.31713e+18,,-54,RT Now know Joe Biden got ANGRY httpstco RtF Nz JnRYK,"{'neg': 0.287, 'neu': 0.713, 'pos': 0.0, 'compound': -0.6166}",-0.6166,0.713,0.0,0.287,Trump
3708,1.31717e+18,"RT @IrrumAli: #TrumpAttacksBlackWomen 

https://t.co/82I7pxBtiV",https://twitter.com/spaceboy_sfg/status/1317174484563087368,16/10/2020 18:44,1602870000000.0,1557830706.0,Spaceboy Eurôtrash👨‍🚀🛸,spaceboy_sfg,Outer Space,,,,,1.31717e+18,,3,RT Trump Attacks Black Women httpstco82I7px BtiV,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.4404}",-0.4404,0.674,0.0,0.326,Trump
3709,1.31717e+18,RT @realDonaldTrump: Biden lied Pennsylvania! https://t.co/zmD8Ew0bmS,https://twitter.com/Vegan_Mary/status/1317174484269330433,16/10/2020 18:44,1602870000000.0,435525229.0,Trump 2020⭐️⭐️⭐️,Vegan_Mary,,,,,,1.31706e+18,,-29,RT Biden lied Pennsylvania httpstcozmD8 Ew0bmS,"{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.658,0.0,0.342,Trump
3718,1.31717e+18,@salvador17gc Trump no va ganar nada va ganar Biden,https://twitter.com/Domenic85797094/status/1317174485095731201,16/10/2020 18:44,1602870000000.0,1.03172e+18,Domenico,Domenic85797094,Panamá ,,,,,,1.31713e+18,-64,Trump va ganar nada va ganar Biden,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3721,1.31717e+18,"RT @CBSNews: WATCH LIVE: President Trump delivers remarks in Fort Myers, Florida https://t.co/Nj065CIsxp https://t.co/dDuwmRCZGH",https://twitter.com/ainsliehebre/status/1317174485208993792,16/10/2020 18:44,1602870000000.0,1.06668e+18,Ashley Hebrew,ainsliehebre,"Toledo, OH",,,,,1.31716e+18,,-45,RT WATCH LIVE President Trump delivers remarks Fort Myers Florida httpstco Nj065C Isxp httpstcod DuwmRCZGH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3723,1.31717e+18,"@billyup99 @RandPaul @realDonaldTrump apparently you're not a fan of Iran, where Trump has done all he can to create more conflict.",https://twitter.com/kboard_jockey/status/1317174488853663749,16/10/2020 18:44,1602870000000.0,3010727022.0,Juan Smithe,kboard_jockey,,,,,,,1.31707e+18,29,apparently youre fan Iran Trump done create conflict,"{'neg': 0.197, 'neu': 0.427, 'pos': 0.376, 'compound': 0.2732}",0.2732,0.427,0.376,0.197,Trump
3726,1.31717e+18,RT @TeamTrumpFrance: Magnifique @andrebercoff Excellent comme toujours !,https://twitter.com/Austrasien57/status/1317174489092919297,16/10/2020 18:44,1602870000000.0,1347875294.0,Patrick Muller,Austrasien57,PARIS,,,,,1.31707e+18,,3,RT Magnifique Excellent comme toujours,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,0.519,0.481,0.0,Trump
3728,1.31717e+18,"RT @AnnieGabstonH: @GOPChairwoman Funny how Trump always whines when he gets called out over his lies.

Actually no. It isn't at all funny.",https://twitter.com/RealslandBoy/status/1317174489294139392,16/10/2020 18:44,1602870000000.0,15782050.0,🇨🇦 VI Boy Stay at home,RealslandBoy,"Victoria, BC",,,,,1.31697e+18,,-7,RT Funny Trump always whines gets called lies Actually It isnt funny,"{'neg': 0.423, 'neu': 0.423, 'pos': 0.153, 'compound': -0.6256}",-0.6256,0.423,0.153,0.423,Trump
3730,1.31717e+18,President Trump speaks in Fort Myers https://t.co/mHtujundPI,https://twitter.com/ndn/status/1317174489285824512,16/10/2020 18:44,1602870000000.0,10424112.0,Naples Daily News,ndn,"Naples, Florida",,,,,,,-12,President Trump speaks Fort Myers httpstcom HtujundPI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3732,1.31717e+18,"@Variety Hmm. So many CEOS have just suddenly resigned since Trump became president. One has to wonder why, doesn't one?",https://twitter.com/ron_podell/status/1317174489612914688,16/10/2020 18:44,1602870000000.0,1.27198e+18,Ron Podell,ron_podell,,,,,,,1.31717e+18,-1,Hmm So many CEOS suddenly resigned since Trump became president One wonder doesnt one,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.25}",-0.25,0.867,0.0,0.133,Trump
3733,1.31717e+18,RT @MaryLTrump: Actually . . .,https://twitter.com/OceanblueStyle/status/1317174489621430277,16/10/2020 18:44,1602870000000.0,2255323465.0,Oceanblue-style.com by Sabina,OceanblueStyle,"frankfurt, germany ",,,,,1.3169e+18,,-54,RT Actually,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3734,1.31717e+18,#CrazyUncleTrump #CrazyUncleDonald https://t.co/hMQlEHTy7Y,https://twitter.com/MissAnthropy10/status/1317174489323433984,16/10/2020 18:44,1602870000000.0,1.24436e+18,Miss Anthropy,MissAnthropy10,"Mission, San Francisco",,,,,,,4,Crazy Uncle Trump Crazy Uncle Donald httpstcohM QlEH Ty7Y,"{'neg': 0.407, 'neu': 0.593, 'pos': 0.0, 'compound': -0.5859}",-0.5859,0.593,0.0,0.407,Trump
3738,1.31717e+18,Savannah Guthrie Slams Trump Over Conspiracy Theories https://t.co/sIoaly9TJs via @FacebookWatch,https://twitter.com/jimbrow39020601/status/1317174492544774144,16/10/2020 18:44,1602870000000.0,1.29111e+18,jim brown,jimbrow39020601,,,,,,,,-20,Savannah Guthrie Slams Trump Over Conspiracy Theories httpstcos Ioaly9T Js via,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.746,0.0,0.254,Trump
3739,1.31717e+18,It helped Trump's bank account.,https://twitter.com/KTdidntdoit/status/1317174492783734784,16/10/2020 18:44,1602870000000.0,1.17918e+18,*KD*,KTdidntdoit,,,,,,,,-8,It helped Trumps bank account,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3742,1.31717e+18,"RT @ChuckCallesto: BREAKING REPORT: RNC files FEDERAL ELECTION COMPLAINT against Twitter, alleging ""in-kind contributions to Biden...",https://twitter.com/NobodyT2222/status/1317174493152948224,16/10/2020 18:44,1602870000000.0,17595487.0,TTran,NobodyT2222,"California, USA",,,,,1.31717e+18,,64,RT BREAKING REPORT RNC files FEDERAL ELECTION COMPLAINT Twitter alleging inkind contributions Biden,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.4466}",-0.4466,0.804,0.0,0.196,Trump
3745,1.31717e+18,RT @MaryLTrump: Actually . . . https://t.co/tdmNIjBP4j,https://twitter.com/sennoma/status/1317174493450731525,16/10/2020 18:44,1602870000000.0,38766002.0,Bill Hooker,sennoma,,,,,,1.3169e+18,,-35,RT Actually httpstcotdmN IjBP4j,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3751,1.31717e+18,@BombshellDAILY Trump is a con man a lier with sexual and behaviour problem will try to discredit anybody to get re-elected again.,https://twitter.com/farhadesmaeili4/status/1317174493794701312,16/10/2020 18:44,1602870000000.0,9.0119e+17,farhad esmaeili,farhadesmaeili4,,,,,,,1.31702e+18,-11,Trump con man lier sexual behaviour problem try discredit anybody get reelected,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.803,0.0,0.197,Trump
3752,1.31717e+18,"RT @ChuckCallesto: BREAKING REPORT: RNC files FEDERAL ELECTION COMPLAINT against Twitter, alleging ""in-kind contributions to Biden...",https://twitter.com/TrumpsterSteve/status/1317174497015959552,16/10/2020 18:44,1602870000000.0,4600705881.0,Keep America Great,TrumpsterSteve,"Smoky Mountains, USA",,,,,1.31717e+18,,64,RT BREAKING REPORT RNC files FEDERAL ELECTION COMPLAINT Twitter alleging inkind contributions Biden,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.4466}",-0.4466,0.804,0.0,0.196,Trump
3755,1.31717e+18,"More people watched Biden on ABC than Trump on NBC, MSNBC and CNBC - CNN https://t.co/inIEZ2zgQN via @GoogleNews",https://twitter.com/stevenpalmerlaw/status/1317174497368100865,16/10/2020 18:44,1602870000000.0,2713640033.0,StevePalmer,stevenpalmerlaw,"Seattle, WA",,,"Seattle, WA",United States,,,-54,More people watched Biden ABC Trump NBC MSNBC CNBC CNN httpstcoinIEZ2zgQN via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3756,1.31717e+18,RT @Newsweek: TikTok users watched Biden's town hall on multiple devices to try and beat Trump's ratings https://t.co/Lt9X6Zoert,https://twitter.com/BjLloyd3/status/1317174497452150786,16/10/2020 18:44,1602870000000.0,9.51898e+17,Bejoy and 💓 #MAGA,BjLloyd3,"Georgia, USA",,,,,1.31711e+18,,-52,RT Tik Tok users watched Bidens town hall multiple devices try beat Trumps ratings httpstco Lt9X6 Zoert,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3757,1.31717e+18,RT @WajahatAli: Remember when Trump admitted he sent the US Marshals to assassinate an Antifa activist? That was earlier today.,https://twitter.com/pcc_conley/status/1317174497515110400,16/10/2020 18:44,1602870000000.0,7.67006e+17,Pat Conley,pcc_conley,"Grayslake, IL",,,,,1.31695e+18,,-17,RT Remember Trump admitted sent US Marshals assassinate Antifa activist That earlier today,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.1027}",0.1027,0.896,0.104,0.0,Trump
3759,1.31717e+18,"RT @JackPosobiec: You saw the truth last night

Trump isn't running against Biden

He's running against the media establishment",https://twitter.com/AcostaActivist/status/1317174497724674049,16/10/2020 18:44,1602870000000.0,1.27279e+18,Acosta Baby,AcostaActivist,Diapers,,,,,1.31711e+18,,-69,RT You saw truth last night Trump isnt running Biden Hes running media establishment,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}",0.3182,0.85,0.15,0.0,Trump
3760,1.31717e+18,RT @1blantdaddy: That woman nodding behind Trump was 98% of America.,https://twitter.com/OldManHall1/status/1317174497833832448,16/10/2020 18:44,1602870000000.0,1.22221e+18,OldManHall🇺🇸,OldManHall1,"Kentucky, USA",,,,,1.31707e+18,,-52,RT That woman nodding behind Trump 98 America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3761,1.31717e+18,"RT @JCordell99: @Usatorz1 @yogagenie It was a debate, Trump vs. the Media",https://twitter.com/RockyMoth/status/1317174497892397057,16/10/2020 18:44,1602870000000.0,8.89268e+17,Rocky,RockyMoth,Unmaksed & Unafraid California,,,,,1.31717e+18,,-19,RT It debate Trump vs Media,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3763,1.31717e+18,RT @32stCubano: @GOP @realDonaldTrump 89st Donald Trump history victory 2020,https://twitter.com/toni5144/status/1317174498018328578,16/10/2020 18:44,1602870000000.0,2353705679.0,Jose miquel,toni5144,"Toronto, Ontario",,,,,1.31717e+18,,-14,RT 89st Donald Trump history victory 2020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3765,1.31717e+18,RT @X22Report: Silent no more...,https://twitter.com/Roula1074/status/1317174501059289088,16/10/2020 18:44,1602870000000.0,1.20627e+18,Thalassa10,Roula1074,,,,,,1.31716e+18,,-30,RT Silent,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3766,1.31717e+18,RT @AbeAndTrump: Trump and Abe share their love for the good book. #AbeAndTrump #VoteHimOut #Elections2020 https://t.co/yUxGDpohjs,https://twitter.com/ElaineD36500068/status/1317174501260611584,16/10/2020 18:44,1602870000000.0,1.2577e+18,Elaine Day,ElaineD36500068,"Wakefield, England",,,,,1.31681e+18,,0,RT Trump Abe share love good book Abe And Trump Vote Him Out Elections2020 httpstcoy UxG Dpohjs,"{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.8519}",0.8519,0.601,0.399,0.0,Trump
3768,1.31717e+18,"@thehill Which really means...
Trump up by +10 points!",https://twitter.com/todayslogic1/status/1317174501394841606,16/10/2020 18:44,1602870000000.0,1239897524.0,LRC,todayslogic1,,,,,,,1.31717e+18,48,Which really means Trump 10 points,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3769,1.31717e+18,@dad_darius One of the few times you see an honest smile on trump,https://twitter.com/JohnKatona1/status/1317174501357113345,16/10/2020 18:44,1602870000000.0,25537461.0,JohnKatona,JohnKatona1,"Near Philadelphia, PA",,,,,,1.31699e+18,-55,One times see honest smile trump,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",0.7003,0.408,0.592,0.0,Trump
3772,1.31717e+18,"RT @ChuckCallesto: BREAKING REPORT: RNC files FEDERAL ELECTION COMPLAINT against Twitter, alleging ""in-kind contributions to Biden...",https://twitter.com/riddlesworld/status/1317174501407424512,16/10/2020 18:44,1602870000000.0,1.24144e+18,riddlesworld,riddlesworld,,,,,,1.31717e+18,,64,RT BREAKING REPORT RNC files FEDERAL ELECTION COMPLAINT Twitter alleging inkind contributions Biden,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.4466}",-0.4466,0.804,0.0,0.196,Trump
3774,1.31717e+18,RT @kosmokittie: @BryanDawsonUSA @ShannonBrooke01 They avert their eyes to anything that could harm Trump.,https://twitter.com/Analisa_Swan/status/1317174501503692800,16/10/2020 18:44,1602870000000.0,1523891821.0,Analisa Swan 🆘 #DemForce⚖️💛🐝🥁,Analisa_Swan,"Los Angeles, CA",,,,,1.31647e+18,,-36,RT They avert eyes anything could harm Trump,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.6369}",-0.6369,0.536,0.0,0.464,Trump
3775,1.31717e+18,RT @JoyAnnReid: Oop!! @realDonaldTrump,https://twitter.com/mom10233/status/1317174501491302402,16/10/2020 18:44,1602870000000.0,1.15418e+18,mom1023,mom10233,,,,,,1.31713e+18,,-47,RT Oop,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3777,1.31717e+18,"RT @TeaPainUSA: Mitt shows courage right before he votes for Trump's SCOTUS nominee.

https://t.co/WtiX4B7lL5",https://twitter.com/GaryAbric/status/1317174501726146560,16/10/2020 18:44,1602870000000.0,8.25873e+17,🎆GᗩᖇY ᗩᗷᖇIᑕ🎉,GaryAbric,"Ontario, Canada",,,,,1.31714e+18,,4,RT Mitt shows courage right votes Trumps SCOTUS nomineehttpstco WtiX4B7lL5,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,0.738,0.262,0.0,Trump
3778,1.31717e+18,@PalimpsestMan @redsteeze @physicsgeek @Holden114 Trump was never going to be more than the first act in a four-act drama or tragicomedy.,https://twitter.com/CjgbVictoria/status/1317174501797359618,16/10/2020 18:44,1602870000000.0,45767079.0,ΧΡΙΣΤΌΦΟΡΟΣ bɝːd,CjgbVictoria,"Victoria, British Columbia",,,,,,1.31717e+18,-16,Trump never going first act fouract drama tragicomedy,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.0516}",0.0516,0.854,0.146,0.0,Trump
3781,1.31717e+18,RT @realDonaldTrump: Thank you!,https://twitter.com/chbstone2/status/1317174501898178563,16/10/2020 18:44,1602870000000.0,148751465.0,Publius Doc Rock,chbstone2,USA,,,,,1.31704e+18,,-7,RT Thank,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,0.286,0.714,0.0,Trump
3788,1.31717e+18,Trump Is As Forthcoming As Amy Coney Barrett. Is He Running For Supreme Court Justice???? https://t.co/7e3jOYuG2E via @YahooNews,https://twitter.com/Gladfly1/status/1317174505505124352,16/10/2020 18:44,1602870000000.0,2919200747.0,Roger Spencer,Gladfly1,"Berkeley, CA",,,,,,,-34,Trump Is As Forthcoming As Amy Coney Barrett Is He Running For Supreme Court Justice httpstco7e3jO YuG2E via,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.7906}",0.7906,0.696,0.304,0.0,Trump
3793,1.31717e+18,"@dawnvanlieu @PeteButtigieg God is taking America back, Trump is going to win Big...",https://twitter.com/DarrylJ60127797/status/1317174505819705344,16/10/2020 18:44,1602870000000.0,1.29759e+18,Darryl Johnson,DarrylJ60127797,"Dallas, TX",,,,,,1.31691e+18,-40,God taking America back Trump going win Big,"{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7096}",0.7096,0.504,0.496,0.0,Trump
3795,1.31717e+18,RT @thehill: EXCLUSIVE POLL: Trump and Biden deadlocked in Florida https://t.co/QhHmnpA27A https://t.co/SmVUjfsD51,https://twitter.com/Becka73266384/status/1317174505924481026,16/10/2020 18:44,1602870000000.0,1.17672e+18,Becka,Becka73266384,,,,,,1.31716e+18,,-23,RT EXCLUSIVE POLL Trump Biden deadlocked Florida httpstco Qh HmnpA27A httpstco SmV UjfsD51,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.3034}",0.3034,0.843,0.157,0.0,Trump
3797,1.31717e+18,"RT @DavidJollyFL: Nothing Sasse said should turn the focus to Trump, it should turn the focus squarely on Sasse, for a long while.",https://twitter.com/vanderwel_nancy/status/1317174506142793729,16/10/2020 18:44,1602870000000.0,7.53963e+17,Nancy Vanderwel,vanderwel_nancy,,,,,,1.31707e+18,,-79,RT Nothing Sasse said turn focus Trump turn focus squarely Sasse long,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3799,1.31717e+18,@Amari_Elise @realDonaldTrump https://t.co/f10USEqHiR,https://twitter.com/Melba2041/status/1317174506079899649,16/10/2020 18:44,1602870000000.0,1392023935.0,Meloc,Melba2041,mloc,,,"Micco, FL",United States,,1.31707e+18,-9,httpstcof10US Eq HiR,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3801,1.31717e+18,"Spotted: An actual republican, not a fascist?",https://twitter.com/OGO51111/status/1317174506323050498,16/10/2020 18:44,1602870000000.0,8.94695e+17,Alt_McMasterDisaster 🚺🌹@OGO5111,OGO51111,"Gainesville, FL",,,,,,,-24,Spotted An actual republican fascist,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.5574}",-0.5574,0.526,0.0,0.474,Trump
3802,1.31717e+18,"RT @DavidJollyFL: Nothing Sasse said should turn the focus to Trump, it should turn the focus squarely on Sasse, for a long while.",https://twitter.com/shane_mock/status/1317174506474115081,16/10/2020 18:44,1602870000000.0,9.7949e+17,Shane Mock,shane_mock,Michigan,,,,,1.31707e+18,,-79,RT Nothing Sasse said turn focus Trump turn focus squarely Sasse long,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3803,1.31717e+18,RT @RichardGrenell: Tampa Pride for @realDonaldTrump!,https://twitter.com/brendajlopez/status/1317174506356527104,16/10/2020 18:44,1602870000000.0,35002379.0,valk.7.1,brendajlopez,Lurking in the Beautiful USA,,,,,1.31716e+18,,-37,RT Tampa Pride,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.34}",0.34,0.455,0.545,0.0,Trump
3806,1.31717e+18,RT @jdmaccoby: Trump showed he can lose a debate all by himself,https://twitter.com/HayisforKay/status/1317174506608349184,16/10/2020 18:44,1602870000000.0,1210018502.0,Michaela Leach,HayisforKay,"Minnesota, USA",,,,,1.31709e+18,,-50,RT Trump showed lose debate,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,Trump
3807,1.31717e+18,"Tell that to Trump, who refused a test!!!",https://twitter.com/LoloCraiger29/status/1317174506448949248,16/10/2020 18:44,1602870000000.0,848098807.0,penberthlois,LoloCraiger29,,,,,,,,9,Tell Trump refused test,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}",-0.296,0.577,0.0,0.423,Trump
3812,1.31717e+18,"RT @USA_Panorama: Trump gets hero's welcome in Fort Myers, #Florida
NEW
Watch https://t.co/1AHlTGf9l8",https://twitter.com/aronkm_md/status/1317174510085431296,16/10/2020 18:44,1602870000000.0,4912460513.0,Aron K.M.,aronkm_md,,,,,,1.31717e+18,,0,RT Trump gets heros welcome Fort Myers FloridaNEW Watch httpstco1A HlT Gf9l8,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",0.6486,0.654,0.346,0.0,Trump
3813,1.31717e+18,@Rwa2play @GrandMoffJoseph @brianstelter It was supposed to be a town hall. Not an attack Trump hall. She failed miserably.,https://twitter.com/gdpbjp/status/1317174510202851329,16/10/2020 18:44,1602870000000.0,2825407771.0,dave,gdpbjp,Alabama,,,,,,1.31716e+18,-83,It supposed town hall Not attack Trump hall She failed miserably,"{'neg': 0.377, 'neu': 0.472, 'pos': 0.151, 'compound': -0.5921}",-0.5921,0.472,0.151,0.377,Trump
3817,1.31717e+18,RT @realDonaldTrump: Thank you!,https://twitter.com/parkison_wayne/status/1317174510404120582,16/10/2020 18:44,1602870000000.0,1.18852e+18,Wayne Parkison,parkison_wayne,,,,,,1.31704e+18,,-7,RT Thank,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,0.286,0.714,0.0,Trump
3821,1.31717e+18,"@kneerecon Yehhh, now that you mention it.... I think Trump demanded that the moderator not be a woman!",https://twitter.com/Godmaid27Sharon/status/1317174510819434496,16/10/2020 18:44,1602870000000.0,2197814644.0,Sharon M💐,Godmaid27Sharon,Florida ,,,,,,1.31707e+18,21,Yehhh mention I think Trump demanded moderator woman,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.2263}",-0.2263,0.759,0.0,0.241,Trump
3827,1.31717e+18,"RT @RedWingGrips: The Left doxxed a woman for clapping and nodding at President Trump last night.

This is where we're at.",https://twitter.com/FuglestadJudy/status/1317174511091949571,16/10/2020 18:44,1602870000000.0,9.75879e+17,Judy Fuglestad,FuglestadJudy,,,,,,1.31717e+18,,-37,RT The Left doxxed woman clapping nodding President Trump last night This,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3830,1.31717e+18,"Gee. Everyone is surprised that Ice Cube, a known Republican, backs Trump?

Fuck that noise.",https://twitter.com/Saje3D/status/1317174511259635713,16/10/2020 18:44,1602870000000.0,62375254.0,Saje Williams,Saje3D,Tacoma,,,,,,,46,Gee Everyone surprised Ice Cube known Republican backs Trump Fuck noise,"{'neg': 0.322, 'neu': 0.548, 'pos': 0.13, 'compound': -0.4215}",-0.4215,0.548,0.13,0.322,Trump
